,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
NOSTRIN,128.67715304669574,-1.2994116215049472,0.27844053521986695,-4.666747319957864,3.0600526028588494e-06,0.0005472921666722265
SYNJ2,1166.59250684799,-0.8310650496770267,0.1783285355315352,-4.660303227410641,3.157438844375199e-06,0.0005582925956645238
SYK,232.69398902272786,1.0962340504084247,0.23550470956513006,4.654828569809366,3.2425037645956035e-06,0.0005668916694057033
PLCB4,243.45271651688336,-0.5860812246012477,0.12600065080359787,-4.651414265429433,3.296663272877091e-06,0.0005699564502885282
TLN1,683.7003649647835,0.48857305583239435,0.10544097450815329,4.633616657200139,3.5933211723669174e-06,0.0006144184334288926
GNB2,1226.2401511802304,0.7348669148522393,0.15899993573934046,4.621806363852607,3.8041301512407923e-06,0.0006297049484394334
BCO2,170.82176848593332,-0.7276578950815945,0.1573728721654903,-4.623782263542876,3.7680539746358025e-06,0.0006297049484394334
PLP1,51608.396620836844,-0.6129570493281501,0.13255522557921248,-4.624163601621715,3.761129324444503e-06,0.0006297049484394334
PHKA1,251.04752678061286,0.6819257865331991,0.14801726611195237,4.607069191626785,4.0838414114770745e-06,0.0006619226287769092
HNRNPF,1341.2462199960949,0.829641778994748,0.18003829709176478,4.608140558960535,4.062859839152877e-06,0.0006619226287769092
SCN3B,120.91202895882525,0.8429924538978991,0.18321540725425975,4.6011002378638635,4.202651083914715e-06,0.0006741572254197213
C6orf47,163.40731368441476,0.5839764138652157,0.12699803166739213,4.59831074700945,4.259303776800214e-06,0.0006762731302756258
SLC35F1,225.18319583698886,0.7954967654422412,0.17344682073637419,4.586401538321277,4.509509229869493e-06,0.0007087673092602961
EIF4EBP1,161.14379086351045,1.26462169728849,0.276169455590746,4.57915121200994,4.668666023343467e-06,0.0007264444332322434
BRI3,2007.185772902327,0.5961139708517277,0.13043946513769145,4.5700430481102625,4.876240412158504e-06,0.0007512307011206566
CSPP1,280.5636827569935,-0.553251576326593,0.12122735834543742,-4.563751812112431,5.024747611336786e-06,0.0007665203218862784
GLRX,746.7495739619202,1.794881128917038,0.39369576028682546,4.5590562814529285,5.13840005986325e-06,0.0007762476206939046
