,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TRHDE,2.4043457284919114,-0.5925434955515156,0.8593813805349353,-0.6895000391824613,0.4905086485893293,
ATXN7L3B,129.07238281578935,-0.061229062077537456,0.23514688650862858,-0.2603864460492896,0.7945656969503179,
KCNC2,4.1193082304939175,-0.29515221760237836,0.8080512854283375,-0.3652642139488981,0.7149141887610726,
CAPS2,7.637902287661723,0.9578694355305741,0.5322455767390096,1.7996757087194586,0.07191185886873533,
GLIPR1L2,8.544285894107736,0.8427590985053711,0.5826590980132041,1.4464016804664612,0.1480645707993171,
GLIPR1,42.8999359933344,0.3610152250064795,0.38664455776425083,0.9337134527226468,0.3504517237377798,
KRR1,16.081215496116506,1.0200904307423033,0.424200493458766,2.404736549042841,0.01618412830304972,
PHLDA1,93.81127118683648,-0.22647653137126497,0.31796385184204967,-0.7122713165638981,0.4762967823478753,
BBS10,35.984524456410405,0.3732204553716682,0.39884401539542774,0.9357554356222307,0.34939912117334915,
CSRP2,16.204105131537943,0.2477638349500894,0.49481733380872533,0.5007177760790895,0.6165697600373232,
E2F7,0.7619618213300622,0.9373129663790651,1.5380337795193455,0.6094228741009752,0.5422441799874822,
NAV3,26.964599574060188,0.3547883953501784,0.45516349787726024,0.7794746217673434,0.435700181441819,
SYT1,6.061963135076027,0.11840746867572828,0.7288539017170806,0.16245706910092184,0.8709459330093565,
PAWR,25.712837729025168,0.5979208419789973,0.3571143120936254,1.674312178847201,0.09406926220834312,
PPP1R12A,91.54621695458192,0.36330173366455326,0.2107354524753683,1.7239706437483158,0.0847131428695816,
OTOGL,1.408887624536222,-0.015550362331833508,1.1004380785328323,-0.014131065286804825,0.9887254164125169,
PTPRQ,0.6905740763140028,-0.7411156092746188,1.5554051986985125,-0.4764775184593368,0.6337342200513563,
LIN7A,24.54035698846858,-0.03533804725569579,0.3850514531117484,-0.09177487052734247,0.9268769101975928,
ACSS3,55.33897430746065,0.23742737982159848,0.2610142886016051,0.9096336491524105,0.363015746663523,
