Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,RND2 GTPase Cycle R-HSA-9696270,-0.3711490993815568,-1.116521057459117,0.2854122621564482,0.7670458709608422,1.0,8/42,10.43%,FNBP1;FRS2;VANGL2;KIDINS220;VANGL1;RND2;PKP4;SCRIB
prerank,"Adrenaline,noradrenaline Inhibits Insulin Secretion R-HSA-400042",-0.40826288647646736,-1.1164346842382689,0.30021141649048627,0.7641096918016345,1.0,5/28,3.01%,GNG7;CACNA1D;CACNB2;GNAI1;ADRA2A
prerank,Highly Sodium Permeable Postsynaptic Acetylcholine Nicotinic Receptors R-HSA-629587,-0.5645333578876947,-1.1163913646927057,0.3632887189292543,0.7610883099180182,1.0,4/7,36.33%,CHRNA4;CHRND;CHRNA3;CHRNG
prerank,Linoleic Acid (LA) Metabolism R-HSA-2046105,-0.5530416757974874,-1.1157357821348919,0.3373493975903614,0.7599274258032725,1.0,2/8,0.51%,ELOVL2;ELOVL1
prerank,Peptide Hormone Metabolism R-HSA-2980736,0.3380156553534161,1.1157261036664265,0.25,0.5260625178790191,1.0,6/86,2.47%,PLA2G7;RAB27A;CTSD;ERO1A;PCSK1;CTSZ
prerank,Acyl Chain Remodelling Of PS R-HSA-1482801,-0.4199571649334687,-1.1156925865569924,0.2908366533864542,0.7569538185027953,1.0,6/22,12.24%,PLA2G4B;MBOAT1;PLA2R1;PLA2G1B;PLA2G5;PLA2G4A
prerank,G Alpha (I) Signaling Events R-HSA-418594,0.29148036127821514,1.1156265022467158,0.19365609348914858,0.5254841060376827,1.0,59/289,13.61%,PPP3CA;CCL20;GPSM3;CAMK2D;RGS19;GNA15;APLNR;C5AR1;GNGT2;ANXA1;CCR1;C3AR1;RGS17;PDE1B;FPR3;GNAI3;PDE4B;CXCL16;FPR1;KPNA2;GNG12;RGS20;FPR2;ADORA3;GNB4;ADRA2C;CCR5;C3;GRK2;PRKCG;NPY;GNG4;RGS18;RGS1;OPRM1;PRKAR2A;S1PR3;GABBR2;RGS8;GNG10;CCR7;RGS10;ADCY2;GRM7;PLCB1;PLCB3;S1PR2;RGS16;PRKAR2B;RGS14;NMS;GALR1;PDYN;HTR1D;LPAR1;SSTR1;OPN3;GNAL;PPP2CA
prerank,Sphingolipid De Novo Biosynthesis R-HSA-1660661,-0.3770639979671864,-1.1153837790617935,0.2872340425531915,0.7547000131146228,1.0,12/42,19.60%,DEGS2;CERS3;SPTLC2;SGMS2;FA2H;SGPP1;ACER1;SPHK2;VAPB;SGMS1;SAMD8;CERS4
prerank,Alpha-Linolenic (Omega3) And Linoleic (Omega6) Acid Metabolism R-HSA-2046104,-0.48848104414967913,-1.115256576693013,0.3326226012793177,0.7520483291149709,1.0,2/13,0.51%,ELOVL2;ELOVL1
prerank,Eicosanoids R-HSA-211979,-0.4892226699954483,-1.1143373519955029,0.32220039292730845,0.7518153590875317,1.0,9/11,37.23%,CYP4F3;CYP4F12;CYP4F22;CYP4F8;CYP4F2;PTGIS;CYP4F11;CYP8B1;CYP4A11
prerank,IGF1R Signaling Cascade R-HSA-2428924,-0.3575319962126235,-1.1128300486677587,0.27388535031847133,0.7532356509022535,1.0,13/51,15.13%,FGFR3;IGF1R;FRS2;FGF18;FLT3;FGFR2;PIK3R4;PIGU;FGF3;HRAS;NRAS;FGF10;FGFR1
prerank,Centrosome Maturation R-HSA-380287,-0.32982211106556786,-1.112551686494187,0.2320675105485232,0.7510789906438622,1.0,14/76,13.95%,NDE1;DYNLL1;OFD1;NINL;TUBGCP5;PCNT;CEP131;CEP290;AKAP9;ALMS1;DCTN1;TUBGCP3;CNTRL;PRKCA
prerank,Oxidative Stress Induced Senescence R-HSA-2559580,0.3497267545093518,1.1124531067218046,0.2611111111111111,0.5309737627705439,1.0,14/62,16.35%,PHC2;MAP3K5;MAPKAPK2;UBC;TP53;CDKN2D;MAPK11;E2F3;CDKN2A;MAPKAPK3;MAP2K3;MAPK14;EED;MAPK1
