,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
RPRM,11.368932615801583,-2.3155359338134227,0.5250520342512894,-4.4101075374659136,1.0331929808348745e-05,0.001774508944583897
TMEM132E,30.37741322440334,1.2614278645435477,0.28653224573287106,4.402394087678197,1.0706285830614117e-05,0.00181492401229878
CHIT1,6.768283194071792,3.6833159381286755,0.8397760853011005,4.386069099369539,1.1541746955430712e-05,0.0019314669616568856
KCNA1,12.325394528328133,-2.925723909720315,0.6685295236118164,-4.376357073826324,1.2067925988728192e-05,0.001991979588619563
COX7A1,50.577642969064186,-1.0217589421781053,0.23360738975304107,-4.373829711715291,1.2208562559531528e-05,0.001991979588619563
ITGA10,19.763842015256493,-2.2233694355386326,0.5095321184895997,-4.363551098857795,1.2796803251058962e-05,0.0020621811461243537
NBL1,140.26695338172476,-1.4335227492989047,0.32904729298592555,-4.356585754863576,1.3210694917419095e-05,0.0021029170824033105
TNC,47.61511806323206,1.3051377619125288,0.30012994896619694,4.3485755633787955,1.3702460748133079e-05,0.0021549183150045914
PDGFRA,36.96501825389329,-1.1237895233527764,0.2598188551847007,-4.325280867525545,1.5233763830831237e-05,0.0023672180867123824
TSPO,109.49276506348836,0.8255415411265864,0.19192803238774117,4.301307791551744,1.6979301832731736e-05,0.0026074214920311454
RASL12,61.42178143916057,0.8764125806202319,0.20569913268982676,4.260652775535871,2.0383069413760585e-05,0.003093723314625778
LENG8,146.6204553272819,-0.823848648042558,0.19395016580338306,-4.247733662046643,2.1594389490741692e-05,0.0032399030577316243
TNS1,94.7197178464382,-0.7690611200668478,0.1823201377655347,-4.218190757709206,2.462704341047958e-05,0.0032690457265309903
ARHGDIB,122.34909262953293,0.8082128314238038,0.19079341939658678,4.236062407078294,2.2747357951240247e-05,0.0032690457265309903
RRBP1,123.26347237342222,0.666182590615012,0.15794061895949466,4.217930732472694,2.4655452934415848e-05,0.0032690457265309903
THY1,102.50829901592185,-1.52306328007815,0.36159604206024965,-4.2120573870229885,2.530552305624141e-05,0.0032690457265309903
RBM42,69.27081588417572,0.6693980161059039,0.15799873743661053,4.236730159786675,2.2679842571899134e-05,0.0032690457265309903
RERG,23.831122163110454,-1.3466551015580728,0.31826961419457944,-4.231177094822419,2.3247154514168553e-05,0.0032690457265309903
RBFOX2,44.74539668295751,-0.863735591754902,0.20538052062763776,-4.205538037956801,2.604617754992898e-05,0.0032690457265309903
SLC13A4,15.468509365568748,-4.291359361876264,1.019529315319145,-4.209157399787894,2.5632478561484174e-05,0.0032690457265309903
RAB7A,222.26780746659537,0.5541737849660687,0.13099404427549757,4.230526571120813,2.3314490064999182e-05,0.0032690457265309903
